instance;EE-IT_runtime;EE-ITSCC_runtime;EE-PROC_runtime;EE-NIT_runtime
sembuster_1200;0.3283015131019056;4.043919590301812;4.191633916925639;25.09071020083502
sembuster_150;0.045322373043745756;0.041780807077884674;0.04165231669321656;0.12233854690566659
sembuster_1500;0.47639397671446204;7.659797151107341;8.013568826019764;49.34520873380825
sembuster_1800;0.7297627669759095;12.938542572315782;13.64227605285123;86.66089171078056
sembuster_2400;1.3819392151199281;30.175158855039626;31.41557028191164;213.22922417800874
sembuster_300;0.045195566955953836;0.12400139635428786;0.12286167917773128;0.42326309997588396
sembuster_3000;2.43451306829229;57.62127320095897;59.381538450252265;400
sembuster_3600;3.9928214391693473;98.42944191815332;101.49980452936143;400
sembuster_4200;6.004520843271166;155.0219049579464;159.89029202470556;400
sembuster_4800;8.715492418035865;231.21811875514686;237.24363694898784;400
sembuster_5400;11.982034652028233;324.441625833977;334.17128887120634;400
sembuster_600;0.12768281297758222;0.4255549409426749;0.4228495969437063;2.98047268204391
sembuster_6000;16.000498973298818;400;400;400
sembuster_7500;29.715439110063016;400;400;400
sembuster_900;0.17436407413333654;1.73067588172853;1.785543910227716;10.718585293740034
